,math,reading,year_teaching,regular class,small class,is_girl,free lunch,black,white
4799,0.9215686274509803,0.7147435897435898,0.8888888888888888,0,0,1,1,1,0
4802,0.4215686274509804,0.3525641025641026,0.2962962962962963,1,0,0,0,0,1
4803,0.5882352941176471,0.41025641025641024,0.2962962962962963,1,0,1,0,0,1
4804,0.7418300653594772,0.4967948717948718,0.18518518518518517,0,1,0,0,0,1
4805,0.7810457516339869,0.8493589743589743,0.7037037037037037,0,1,1,0,0,1
4806,0.4542483660130719,0.41025641025641024,0.48148148148148145,1,0,1,0,0,1
4807,0.6797385620915033,0.4230769230769231,0.4444444444444444,1,0,0,1,0,1
4808,0.48366013071895425,0.32371794871794873,0.48148148148148145,0,0,1,1,0,1
4809,0.4542483660130719,0.27884615384615385,0.2962962962962963,0,0,1,0,0,1
4811,0.5359477124183006,0.41025641025641024,0.07407407407407407,0,1,0,1,0,1
4815,0.4673202614379085,0.4166666666666667,0.3333333333333333,0,1,0,1,0,1
4816,0.4542483660130719,0.40064102564102566,0.4444444444444444,0,1,1,1,0,1
4819,0.7810457516339869,0.4807692307692308,0.4444444444444444,1,0,1,1,1,0
4821,0.3562091503267974,0.3141025641025641,0.4444444444444444,1,0,1,1,0,1
4822,0.40522875816993464,0.28205128205128205,0.3333333333333333,0,0,0,1,0,1
4823,0.6078431372549019,0.3333333333333333,0.5555555555555556,1,0,0,1,1,0
4826,0.6078431372549019,0.48717948717948717,0.2962962962962963,0,0,0,1,0,1
4827,0.4673202614379085,0.2564102564102564,0.2962962962962963,1,0,0,0,0,1
4828,0.6797385620915033,0.592948717948718,0.5185185185185185,0,1,1,0,0,1
4829,0.6078431372549019,0.3333333333333333,0.2962962962962963,0,0,0,0,0,1
4831,0.5522875816993464,0.34294871794871795,0.7777777777777778,0,1,1,0,1,0
4835,0.5882352941176471,0.3974358974358974,0.037037037037037035,0,0,0,0,1,0
4837,0.3006535947712418,0.26282051282051283,0.2222222222222222,1,0,1,1,1,0
4838,0.5359477124183006,0.3814102564102564,0.18518518518518517,0,1,1,0,0,1
4839,0.43790849673202614,0.32371794871794873,0.07407407407407407,0,1,1,1,1,0
4841,0.4215686274509804,0.3814102564102564,0.4074074074074074,0,0,0,1,0,1
4842,0.3366013071895425,0.2724358974358974,0.25925925925925924,0,0,0,0,0,0
4843,0.5686274509803921,0.38782051282051283,0.4444444444444444,0,1,1,1,0,1
4850,0.4215686274509804,0.3141025641025641,0.37037037037037035,1,0,1,1,1,0
4851,0.6797385620915033,0.42628205128205127,0.2962962962962963,0,1,0,0,0,1
4853,0.3366013071895425,0.27884615384615385,0.07407407407407407,0,1,1,1,1,0
4854,0.3366013071895425,0.266025641025641,0.2962962962962963,1,0,0,1,1,0
4855,0.5,0.3782051282051282,0.1111111111111111,1,0,1,0,0,1
4857,0.7058823529411765,0.6153846153846154,0.48148148148148145,0,0,1,0,0,1
4859,0.2581699346405229,0.2564102564102564,0.48148148148148145,1,0,0,1,0,1
4860,0.3006535947712418,0.22115384615384615,0.48148148148148145,1,0,1,0,0,1
4861,0.7058823529411765,0.38782051282051283,0.5185185185185185,0,0,0,0,0,1
4865,0.3366013071895425,0.3974358974358974,0.07407407407407407,1,0,0,1,0,1
4872,0.8366013071895425,0.5032051282051282,0.1111111111111111,1,0,1,0,0,1
4874,0.4215686274509804,0.33974358974358976,0.25925925925925924,0,0,0,1,1,0
4875,0.43790849673202614,0.41025641025641024,0.1111111111111111,0,1,1,1,1,0
4876,0.7058823529411765,0.40705128205128205,0.5925925925925926,1,0,0,0,0,1
4880,0.5359477124183006,0.34935897435897434,0.48148148148148145,0,1,1,0,0,1
4886,0.5522875816993464,0.47435897435897434,0.48148148148148145,0,0,1,0,0,1
4888,0.8366013071895425,0.40705128205128205,0.48148148148148145,1,0,1,0,0,1
4889,0.4673202614379085,0.30448717948717946,0.7777777777777778,0,1,0,1,1,0
4890,0.5359477124183006,0.3173076923076923,0.4444444444444444,0,0,0,1,0,1
4896,0.48366013071895425,0.4807692307692308,0.2962962962962963,1,0,1,0,0,1
4898,0.4542483660130719,0.33974358974358976,0.18518518518518517,0,1,1,1,1,0
4901,0.6797385620915033,0.4807692307692308,0.18518518518518517,0,1,1,0,1,0
4902,0.7810457516339869,0.47435897435897434,0.7037037037037037,1,0,0,1,0,1
4905,0.3006535947712418,0.2724358974358974,0.07407407407407407,0,1,1,1,1,0
4906,0.6797385620915033,0.4326923076923077,0.0,0,1,1,1,1,0
4907,0.8366013071895425,0.5160256410256411,0.48148148148148145,1,0,1,0,0,1
4908,0.630718954248366,0.38782051282051283,0.0,1,0,0,0,0,1
4909,0.5522875816993464,0.4519230769230769,0.2962962962962963,0,0,1,0,0,1
4913,0.5163398692810458,0.3685897435897436,0.25925925925925924,0,1,0,0,0,1
4915,0.3202614379084967,0.34294871794871795,0.2962962962962963,0,0,1,1,0,1
4917,0.43790849673202614,0.34935897435897434,0.14814814814814814,1,0,1,1,1,0
4919,0.4215686274509804,0.34935897435897434,0.37037037037037035,0,0,0,1,1,0
4924,0.5686274509803921,0.40064102564102566,0.37037037037037035,0,0,1,1,1,0
4927,0.5359477124183006,0.391025641025641,0.07407407407407407,0,0,1,1,1,0
4928,0.43790849673202614,0.3301282051282051,0.4444444444444444,0,1,1,1,0,1
4933,0.6535947712418301,0.46794871794871795,0.25925925925925924,0,1,0,1,0,1
4934,0.5522875816993464,0.391025641025641,0.4444444444444444,0,1,0,1,1,0
4936,0.5163398692810458,0.391025641025641,0.4444444444444444,0,0,0,1,0,1
4937,0.7810457516339869,0.625,0.5925925925925926,1,0,1,0,0,1
4938,1.0,0.7147435897435898,0.7407407407407407,1,0,1,0,1,0
4939,0.7810457516339869,0.6153846153846154,0.8888888888888888,0,0,0,1,1,0
4940,0.5,0.3301282051282051,0.5185185185185185,0,1,1,1,0,1
4942,0.5163398692810458,0.3814102564102564,0.2962962962962963,0,1,1,0,1,0
4944,0.7810457516339869,0.5833333333333334,0.5555555555555556,1,0,1,0,0,1
4949,0.9215686274509803,0.46794871794871795,0.2222222222222222,1,0,1,1,1,0
4950,0.4542483660130719,0.3685897435897436,0.1111111111111111,0,0,0,0,0,1
4951,0.40522875816993464,0.2948717948717949,0.037037037037037035,0,1,0,1,1,0
4954,0.3888888888888889,0.3333333333333333,0.037037037037037035,1,0,1,1,1,0
4956,0.37254901960784315,0.2564102564102564,0.8148148148148148,0,1,1,0,0,1
4959,0.3562091503267974,0.28846153846153844,0.48148148148148145,0,1,0,0,0,1
4960,0.6078431372549019,0.5096153846153846,0.48148148148148145,1,0,1,0,0,1
4962,0.6078431372549019,0.3782051282051282,0.07407407407407407,0,1,0,1,1,0
4963,0.4215686274509804,0.4230769230769231,0.7407407407407407,1,0,1,1,0,1
4964,0.5,0.358974358974359,0.37037037037037035,0,1,0,0,0,1
4968,0.4673202614379085,0.3525641025641026,0.5555555555555556,0,1,1,1,0,1
4969,0.5359477124183006,0.47435897435897434,0.5185185185185185,0,0,0,0,0,1
4970,0.6797385620915033,0.4519230769230769,0.25925925925925924,0,1,1,0,1,0
4971,0.37254901960784315,0.3173076923076923,0.0,0,0,1,0,0,1
4973,1.0,0.6634615384615384,0.25925925925925924,1,0,1,1,1,0
4976,0.5163398692810458,0.33974358974358976,0.4444444444444444,0,1,1,1,1,0
4978,0.3366013071895425,0.28205128205128205,0.07407407407407407,1,0,1,1,1,0
4981,0.630718954248366,0.4967948717948718,0.5555555555555556,1,0,1,0,0,1
4984,0.5882352941176471,0.46474358974358976,0.5925925925925926,0,1,1,0,0,1
4986,0.5,0.36217948717948717,0.037037037037037035,0,1,0,1,1,0
4989,0.4542483660130719,0.391025641025641,0.4074074074074074,0,1,0,1,1,0
4990,0.4215686274509804,0.3173076923076923,0.6296296296296297,0,0,0,1,0,1
4991,1.0,0.41025641025641024,0.8888888888888888,0,0,1,1,1,0
4992,0.4215686274509804,0.3814102564102564,0.4444444444444444,0,0,0,0,0,1
4993,0.5522875816993464,0.30448717948717946,0.37037037037037035,0,0,1,1,0,1
4994,0.5686274509803921,0.4230769230769231,0.4444444444444444,0,1,1,1,0,1
4998,0.4542483660130719,0.27884615384615385,0.48148148148148145,0,1,0,1,1,0
4999,0.5882352941176471,0.4326923076923077,0.2222222222222222,1,0,1,0,0,1
5001,0.7058823529411765,0.391025641025641,0.8888888888888888,1,0,0,0,1,0
5003,0.5163398692810458,0.4326923076923077,0.037037037037037035,0,0,1,1,1,0
5005,0.6535947712418301,0.41025641025641024,0.7777777777777778,0,0,0,1,0,1
5006,0.40522875816993464,0.2948717948717949,0.48148148148148145,0,0,0,1,1,0
5007,0.43790849673202614,0.3814102564102564,0.0,0,0,0,0,1,0
5009,0.4542483660130719,0.40705128205128205,0.037037037037037035,0,1,1,1,1,0
5010,0.4542483660130719,0.3333333333333333,0.2962962962962963,0,1,1,0,0,1
5012,0.6797385620915033,0.33974358974358976,0.037037037037037035,1,0,1,1,1,0
5015,0.5522875816993464,0.4423076923076923,0.14814814814814814,1,0,1,0,0,1
5018,0.8366013071895425,0.48717948717948717,0.25925925925925924,0,1,0,0,0,1
5020,0.6535947712418301,0.46474358974358976,0.2222222222222222,0,0,1,0,0,1
5023,0.40522875816993464,0.34294871794871795,0.2962962962962963,0,0,0,0,0,1
5025,0.3888888888888889,0.40705128205128205,0.37037037037037035,1,0,1,0,1,0
5026,0.7058823529411765,0.4326923076923077,0.07407407407407407,1,0,0,1,0,1
5027,0.48366013071895425,0.3301282051282051,0.4444444444444444,0,0,0,1,0,1
5028,0.48366013071895425,0.391025641025641,0.18518518518518517,0,0,0,1,1,0
5029,0.43790849673202614,0.2948717948717949,0.037037037037037035,1,0,1,1,0,1
5030,0.2777777777777778,0.2403846153846154,0.4074074074074074,0,0,1,1,1,0
5036,0.6535947712418301,0.7371794871794872,0.48148148148148145,0,0,1,0,0,1
5038,0.6535947712418301,0.44871794871794873,0.2222222222222222,0,0,1,0,0,1
5039,0.5522875816993464,0.44871794871794873,0.18518518518518517,1,0,1,0,0,1
5040,0.7058823529411765,0.40064102564102566,0.037037037037037035,0,0,0,1,1,0
5041,0.7058823529411765,0.49038461538461536,0.4444444444444444,1,0,1,0,0,1
5042,0.43790849673202614,0.34294871794871795,0.14814814814814814,1,0,1,1,1,0
5043,0.6797385620915033,0.3717948717948718,0.18518518518518517,0,0,0,1,0,1
5044,0.5686274509803921,0.3782051282051282,0.4074074074074074,0,0,0,0,0,1
5047,0.3888888888888889,0.3301282051282051,0.25925925925925924,0,0,1,0,0,1
5049,0.7418300653594772,0.47435897435897434,0.0,1,0,1,0,0,1
5050,0.4673202614379085,0.391025641025641,0.4074074074074074,0,1,1,1,1,0
5051,0.5686274509803921,0.44871794871794873,0.5555555555555556,0,1,0,1,0,1
5053,0.4215686274509804,0.26282051282051283,0.3333333333333333,1,0,0,0,1,0
5054,0.630718954248366,0.46474358974358976,0.07407407407407407,0,1,1,0,0,1
5055,0.5,0.32371794871794873,0.48148148148148145,0,1,1,0,1,0
5056,0.5882352941176471,0.46474358974358976,0.4444444444444444,0,0,1,1,0,1
5057,0.37254901960784315,0.34294871794871795,0.5555555555555556,1,0,1,1,1,0
5062,0.7810457516339869,0.8493589743589743,0.5555555555555556,0,0,1,0,0,1
5063,0.6078431372549019,0.3782051282051282,0.14814814814814814,1,0,0,1,0,1
5065,0.5359477124183006,0.42628205128205127,0.5555555555555556,1,0,1,0,0,1
5067,0.630718954248366,0.5673076923076923,0.4074074074074074,1,0,1,1,0,1
5074,0.5,0.3076923076923077,0.8148148148148148,0,0,1,1,1,0
5075,0.5,0.3974358974358974,0.18518518518518517,1,0,0,0,0,1
5076,0.9215686274509803,0.5288461538461539,0.4444444444444444,0,1,0,0,0,1
5077,0.6535947712418301,0.5673076923076923,0.4074074074074074,0,1,0,0,0,1
5080,0.3888888888888889,0.25,0.48148148148148145,1,0,0,1,0,1
5084,0.5,0.42628205128205127,0.2962962962962963,0,1,1,0,0,1
5086,0.5,0.4967948717948718,0.2222222222222222,0,1,0,1,1,0
5088,0.4673202614379085,0.5096153846153846,0.37037037037037035,0,0,1,0,0,1
5091,0.3562091503267974,0.3333333333333333,0.25925925925925924,0,0,0,0,0,1
5093,0.9215686274509803,0.4967948717948718,0.14814814814814814,0,1,0,0,0,1
5094,0.5,0.34294871794871795,0.48148148148148145,1,0,0,0,0,1
5096,0.5882352941176471,0.4166666666666667,0.3333333333333333,0,0,1,1,0,1
5097,0.4673202614379085,0.4967948717948718,0.0,1,0,1,1,1,0
5099,0.48366013071895425,0.33974358974358976,0.4444444444444444,0,0,0,0,0,1
5102,0.7058823529411765,0.6153846153846154,0.4074074074074074,1,0,0,0,0,1
5103,0.5,0.4166666666666667,0.4444444444444444,0,1,1,0,0,1
5106,0.37254901960784315,0.2948717948717949,0.48148148148148145,1,0,1,0,0,1
5107,0.5882352941176471,0.4166666666666667,0.48148148148148145,1,0,1,0,0,1
5108,0.5522875816993464,0.358974358974359,0.18518518518518517,1,0,1,0,0,1
5109,1.0,0.6506410256410257,0.5555555555555556,0,1,0,0,0,1
5111,0.6535947712418301,0.5224358974358975,0.48148148148148145,1,0,1,0,0,1
5115,0.5882352941176471,0.42628205128205127,0.1111111111111111,1,0,0,0,0,1
5116,0.2581699346405229,0.26282051282051283,0.4074074074074074,0,0,0,1,1,0
5118,0.6535947712418301,0.46474358974358976,0.7407407407407407,1,0,1,0,0,1
5121,0.5522875816993464,0.40705128205128205,0.07407407407407407,1,0,1,1,1,0
5122,0.5522875816993464,0.4326923076923077,0.4074074074074074,1,0,1,0,0,1
5126,0.630718954248366,0.4326923076923077,0.037037037037037035,1,0,1,0,0,1
5128,0.48366013071895425,0.3173076923076923,0.4444444444444444,1,0,1,1,1,0
5130,0.6797385620915033,0.41025641025641024,0.5185185185185185,0,1,0,0,1,0
5131,0.40522875816993464,0.28846153846153844,0.48148148148148145,1,0,0,0,1,0
5132,0.4215686274509804,0.34935897435897434,0.6296296296296297,0,1,1,1,0,1
5137,0.4673202614379085,0.2980769230769231,0.07407407407407407,0,0,0,1,0,1
5138,0.5,0.4326923076923077,0.1111111111111111,1,0,0,0,0,1
5139,0.6797385620915033,0.3814102564102564,0.14814814814814814,1,0,1,1,0,1
5140,0.8366013071895425,0.48717948717948717,0.5185185185185185,0,1,1,0,0,1
5142,0.5163398692810458,0.4967948717948718,0.48148148148148145,1,0,1,0,0,1
5148,0.3366013071895425,0.24358974358974358,0.1111111111111111,1,0,0,0,1,0
5151,0.5359477124183006,0.2948717948717949,0.3333333333333333,1,0,0,1,1,0
5153,0.43790849673202614,0.3173076923076923,0.6296296296296297,0,0,0,1,1,0
5154,0.5,0.46474358974358976,0.7407407407407407,0,0,1,0,0,1
5155,0.40522875816993464,0.3717948717948718,0.6296296296296297,1,0,0,0,0,1
5156,0.630718954248366,0.4358974358974359,0.6296296296296297,0,0,1,0,0,1
5159,0.4673202614379085,0.358974358974359,0.48148148148148145,1,0,0,1,0,1
5162,0.8366013071895425,0.5833333333333334,0.25925925925925924,0,0,0,0,0,1
5163,0.5882352941176471,0.3782051282051282,0.2222222222222222,1,0,0,0,0,1
5164,0.3562091503267974,0.2724358974358974,0.5555555555555556,0,1,1,0,0,1
5166,0.5522875816993464,0.49038461538461536,0.2222222222222222,0,1,1,1,0,1
5167,0.5882352941176471,0.48717948717948717,0.25925925925925924,0,1,1,0,0,1
5169,0.5,0.3974358974358974,0.6296296296296297,0,0,0,0,0,1
5172,0.40522875816993464,0.28205128205128205,0.3333333333333333,0,0,0,1,0,1
5174,0.48366013071895425,0.42628205128205127,0.48148148148148145,1,0,0,0,0,1
5178,0.48366013071895425,0.32371794871794873,0.18518518518518517,0,0,0,1,0,1
5179,0.8366013071895425,0.5673076923076923,0.1111111111111111,0,1,1,1,1,0
5181,0.5163398692810458,0.27884615384615385,0.2962962962962963,0,0,0,0,0,1
5182,0.37254901960784315,0.3301282051282051,0.2962962962962963,0,0,1,1,0,1
5184,0.6535947712418301,0.46474358974358976,0.18518518518518517,1,0,0,1,0,1
5191,0.6078431372549019,0.592948717948718,0.0,0,0,0,1,1,0
5192,0.3562091503267974,0.27884615384615385,0.4444444444444444,0,1,0,1,0,1
5194,0.5882352941176471,0.4423076923076923,0.37037037037037035,0,1,1,0,0,1
5197,0.9215686274509803,0.4967948717948718,0.37037037037037035,1,0,0,1,1,0
5202,0.3006535947712418,0.3141025641025641,0.4444444444444444,0,0,0,1,1,0
5203,0.48366013071895425,0.3814102564102564,0.6296296296296297,1,0,0,0,0,1
5204,0.40522875816993464,0.27884615384615385,0.18518518518518517,0,0,0,0,0,1
5207,0.6535947712418301,0.5032051282051282,0.14814814814814814,0,1,0,1,0,1
5210,0.6797385620915033,0.391025641025641,0.4444444444444444,0,0,0,0,0,1
5211,0.3202614379084967,0.28846153846153844,0.5555555555555556,1,0,0,1,0,1
5212,0.4673202614379085,0.3782051282051282,0.25925925925925924,1,0,0,1,1,0
5215,0.2581699346405229,0.20833333333333334,0.1111111111111111,1,0,0,1,1,0
5216,0.5686274509803921,0.38782051282051283,0.4444444444444444,1,0,1,1,0,1
5217,0.5,0.3717948717948718,0.48148148148148145,1,0,1,0,0,1
5219,0.5522875816993464,0.44871794871794873,0.4074074074074074,1,0,1,0,0,1
5220,0.8366013071895425,0.6634615384615384,0.4074074074074074,0,1,1,1,0,1
5222,0.3562091503267974,0.30448717948717946,0.037037037037037035,0,1,0,1,1,0
5223,0.7058823529411765,0.4358974358974359,0.5555555555555556,0,0,0,0,0,1
5225,0.5163398692810458,0.3525641025641026,0.6666666666666666,1,0,0,1,0,1
5226,0.4215686274509804,0.33974358974358976,0.14814814814814814,1,0,0,1,1,0
5227,0.5,0.34294871794871795,0.48148148148148145,1,0,0,1,0,1
5228,0.5359477124183006,0.391025641025641,0.48148148148148145,0,0,0,0,0,1
5232,0.3366013071895425,0.26282051282051283,0.18518518518518517,0,1,1,0,0,1
5233,0.6535947712418301,0.4230769230769231,0.037037037037037035,0,1,1,1,1,0
5234,0.5882352941176471,0.4326923076923077,0.18518518518518517,1,0,0,0,0,1
5237,0.5882352941176471,0.3333333333333333,0.4444444444444444,1,0,1,0,0,1
5239,0.3366013071895425,0.25,0.48148148148148145,1,0,0,1,1,0
5240,0.7810457516339869,0.42628205128205127,0.4074074074074074,0,0,0,1,0,1
5242,0.7058823529411765,0.4423076923076923,0.3333333333333333,0,0,0,1,0,1
5244,0.4542483660130719,0.2724358974358974,0.4074074074074074,0,1,1,0,0,1
5245,0.9215686274509803,0.5032051282051282,0.48148148148148145,0,1,1,0,0,1
5246,0.5522875816993464,0.34935897435897434,0.2222222222222222,0,0,0,1,0,1
5247,0.5,0.3782051282051282,0.2962962962962963,0,1,0,0,0,1
5248,0.43790849673202614,0.3814102564102564,0.37037037037037035,0,1,0,0,0,1
5249,0.5686274509803921,0.4583333333333333,0.7777777777777778,0,1,1,0,0,1
5250,0.7058823529411765,0.3814102564102564,0.18518518518518517,0,1,1,0,1,0
5253,0.3888888888888889,0.28205128205128205,0.2222222222222222,1,0,1,1,1,0
5254,0.5522875816993464,0.36217948717948717,0.1111111111111111,0,0,1,0,0,1
5255,0.40522875816993464,0.40705128205128205,0.2962962962962963,0,0,0,0,0,1
5260,0.6797385620915033,0.5288461538461539,0.5185185185185185,0,1,1,0,0,1
5262,0.4215686274509804,0.34294871794871795,0.37037037037037035,1,0,1,0,0,1
5267,0.5359477124183006,0.4583333333333333,0.18518518518518517,1,0,0,1,0,1
5268,0.5,0.47435897435897434,0.5185185185185185,0,0,0,0,0,1
5273,0.5882352941176471,0.46794871794871795,0.3333333333333333,1,0,0,0,1,0
5274,0.4673202614379085,0.36217948717948717,0.4444444444444444,0,0,0,0,1,0
5275,0.3888888888888889,0.2980769230769231,0.37037037037037035,0,1,0,1,1,0
5278,0.5686274509803921,0.3814102564102564,0.48148148148148145,1,0,0,0,0,1
5279,0.4215686274509804,0.38782051282051283,0.14814814814814814,0,0,1,0,0,1
5280,0.6535947712418301,0.3782051282051282,0.3333333333333333,0,0,0,0,0,1
5282,0.5882352941176471,0.34294871794871795,0.18518518518518517,1,0,1,0,0,1
5283,0.6078431372549019,0.4807692307692308,0.2222222222222222,1,0,1,0,0,1
5287,0.43790849673202614,0.44871794871794873,0.07407407407407407,0,1,0,1,0,1
5288,0.6535947712418301,0.4358974358974359,0.1111111111111111,1,0,0,0,0,1
5292,0.5686274509803921,0.44871794871794873,0.4444444444444444,1,0,0,1,0,1
5294,0.2581699346405229,0.26282051282051283,0.4444444444444444,0,0,0,1,0,1
5295,0.7418300653594772,0.49038461538461536,0.6666666666666666,0,0,1,0,0,1
5296,0.48366013071895425,0.3814102564102564,0.48148148148148145,0,0,1,0,0,1
5297,0.23529411764705882,0.30448717948717946,0.4444444444444444,0,1,1,1,0,1
5300,0.5686274509803921,0.3974358974358974,0.037037037037037035,0,1,1,1,1,0
5302,0.6797385620915033,0.5032051282051282,0.5185185185185185,0,1,1,1,0,1
5303,0.20915032679738563,0.25,0.1111111111111111,1,0,0,1,1,0
5304,0.4542483660130719,0.34935897435897434,0.07407407407407407,0,0,1,1,1,0
5305,0.6535947712418301,0.4519230769230769,0.4074074074074074,0,0,0,1,1,0
5306,0.4673202614379085,0.34935897435897434,0.4074074074074074,1,0,0,0,0,1
5307,0.6078431372549019,0.4967948717948718,0.5555555555555556,0,1,1,1,0,1
5308,0.5882352941176471,0.4358974358974359,0.3333333333333333,0,1,0,1,1,0
5313,0.7418300653594772,0.592948717948718,0.5555555555555556,0,1,1,0,0,1
5315,0.7810457516339869,0.6378205128205128,0.4444444444444444,0,1,0,0,0,1
5317,0.6078431372549019,0.3814102564102564,0.2222222222222222,1,0,1,1,0,1
5320,0.4215686274509804,0.3333333333333333,0.2962962962962963,0,1,1,1,0,1
5324,0.48366013071895425,0.33974358974358976,0.48148148148148145,1,0,1,0,0,1
5326,0.5163398692810458,0.41025641025641024,0.2962962962962963,0,1,0,0,0,1
5327,0.4215686274509804,0.34294871794871795,0.3333333333333333,1,0,0,0,1,0
5328,0.37254901960784315,0.21474358974358973,0.1111111111111111,0,0,1,1,0,1
5329,0.7418300653594772,0.49038461538461536,0.7407407407407407,1,0,0,0,0,1
5330,0.5,0.30448717948717946,0.07407407407407407,0,1,1,1,0,1
5331,0.5,0.3141025641025641,0.2962962962962963,1,0,0,0,0,1
5335,0.48366013071895425,0.36217948717948717,0.2222222222222222,0,1,0,1,1,0
5336,0.7058823529411765,0.4166666666666667,0.6666666666666666,1,0,1,1,1,0
5337,0.43790849673202614,0.3141025641025641,0.4444444444444444,1,0,0,1,0,1
5338,0.6078431372549019,0.44871794871794873,0.3333333333333333,0,0,1,1,1,0
5340,0.40522875816993464,0.34935897435897434,0.5925925925925926,0,0,1,1,1,0
5342,0.3366013071895425,0.3301282051282051,0.0,1,0,0,1,1,0
5343,0.3562091503267974,0.32371794871794873,0.4444444444444444,0,1,0,0,0,1
5344,0.4215686274509804,0.3076923076923077,0.7777777777777778,0,1,0,0,1,0
5346,0.5359477124183006,0.38782051282051283,0.1111111111111111,0,1,1,0,1,0
5347,0.1111111111111111,0.25,0.2222222222222222,0,1,1,1,1,0
5348,0.630718954248366,0.3974358974358974,0.4074074074074074,1,0,1,1,1,0
5350,0.630718954248366,0.4326923076923077,0.4074074074074074,0,0,0,1,0,1
5351,0.43790849673202614,0.27884615384615385,0.6666666666666666,1,0,1,0,0,1
5352,0.2581699346405229,0.2948717948717949,0.1111111111111111,1,0,1,0,0,1
5354,0.6078431372549019,0.3974358974358974,0.25925925925925924,1,0,0,1,1,0
5355,0.3366013071895425,0.28846153846153844,0.48148148148148145,1,0,1,1,0,1
5357,0.7058823529411765,0.46794871794871795,0.2962962962962963,0,1,0,1,0,1
5358,0.6535947712418301,0.41025641025641024,0.5185185185185185,1,0,0,0,0,1
5359,0.5,0.3141025641025641,0.5185185185185185,0,0,0,0,0,1
5362,0.48366013071895425,0.3076923076923077,0.5555555555555556,1,0,0,0,0,1
5363,0.3006535947712418,0.34294871794871795,0.2222222222222222,0,0,1,1,1,0
5366,0.3888888888888889,0.266025641025641,0.14814814814814814,1,0,0,1,0,1
5367,0.6797385620915033,0.38782051282051283,0.3333333333333333,0,0,1,0,0,1
5370,0.4673202614379085,0.3333333333333333,0.2222222222222222,1,0,0,0,0,1
5371,0.6797385620915033,0.48717948717948717,0.4074074074074074,0,0,0,1,1,0
5372,0.40522875816993464,0.3333333333333333,0.18518518518518517,0,0,0,1,0,1
5375,0.5686274509803921,0.5224358974358975,0.4074074074074074,1,0,0,0,1,0
5378,0.5522875816993464,0.36217948717948717,0.07407407407407407,0,0,0,1,1,0
5379,0.43790849673202614,0.2948717948717949,0.037037037037037035,0,1,0,0,0,1
5381,0.8366013071895425,0.42628205128205127,0.14814814814814814,0,1,0,0,0,1
5382,0.7058823529411765,0.38782051282051283,0.2962962962962963,1,0,1,0,0,1
5385,0.5,0.4326923076923077,0.2962962962962963,1,0,1,0,0,1
5389,0.5686274509803921,0.34935897435897434,0.18518518518518517,0,0,0,1,0,1
5390,0.3366013071895425,0.2980769230769231,0.2962962962962963,1,0,0,1,0,1
5394,0.9215686274509803,0.7660256410256411,0.4444444444444444,1,0,1,0,0,1
5396,0.9215686274509803,0.6025641025641025,0.48148148148148145,0,0,0,0,0,1
5397,0.37254901960784315,0.4166666666666667,0.48148148148148145,0,0,0,0,0,1
5398,0.5163398692810458,0.3333333333333333,0.2222222222222222,0,0,1,1,1,0
5399,0.5163398692810458,0.3525641025641026,0.4444444444444444,0,1,0,0,0,1
5403,0.40522875816993464,0.2980769230769231,0.0,0,0,0,0,0,1
5404,0.4215686274509804,0.3525641025641026,0.14814814814814814,1,0,0,1,0,1
5407,0.5686274509803921,0.3814102564102564,0.7407407407407407,0,0,1,1,0,1
5408,0.6535947712418301,0.36217948717948717,0.7777777777777778,0,0,1,0,1,0
5409,0.5359477124183006,0.3525641025641026,0.3333333333333333,0,0,0,0,0,1
5410,0.5882352941176471,0.3173076923076923,0.4444444444444444,0,0,1,0,0,1
5416,0.5686274509803921,0.3814102564102564,0.4074074074074074,0,1,0,0,0,1
5419,0.630718954248366,0.3301282051282051,0.1111111111111111,0,0,0,0,0,1
5420,0.8366013071895425,0.6378205128205128,0.37037037037037035,1,0,0,0,0,1
5423,0.40522875816993464,0.3525641025641026,0.2962962962962963,1,0,1,0,0,1
5426,0.8366013071895425,0.8493589743589743,0.4074074074074074,1,0,0,0,0,1
5428,0.6078431372549019,0.4358974358974359,0.18518518518518517,0,1,1,1,1,0
5431,0.7810457516339869,0.46474358974358976,0.4074074074074074,0,0,1,0,0,1
5432,0.48366013071895425,0.28846153846153844,0.6296296296296297,0,0,0,1,0,1
5435,0.5522875816993464,0.3685897435897436,0.5555555555555556,0,1,0,0,0,1
5436,0.6078431372549019,0.40705128205128205,0.037037037037037035,1,0,1,1,1,0
5437,0.4673202614379085,0.28846153846153844,0.07407407407407407,0,0,0,1,1,0
5440,0.3202614379084967,0.2948717948717949,0.07407407407407407,0,0,1,1,1,0
5441,0.5686274509803921,0.3685897435897436,0.7407407407407407,0,1,1,0,1,0
5443,0.5522875816993464,0.391025641025641,0.37037037037037035,0,1,0,0,0,0
5449,0.40522875816993464,0.266025641025641,0.2222222222222222,1,0,1,0,0,1
5450,0.7418300653594772,0.41025641025641024,0.5185185185185185,0,1,0,0,0,1
5451,0.5522875816993464,0.3685897435897436,0.6296296296296297,0,0,0,0,0,1
5457,0.40522875816993464,0.33974358974358976,0.0,0,0,1,1,1,0
5462,0.5686274509803921,0.44871794871794873,0.5925925925925926,1,0,0,0,0,1
5463,0.3888888888888889,0.3333333333333333,0.2222222222222222,1,0,1,0,0,1
5464,0.7418300653594772,0.48717948717948717,0.4074074074074074,0,1,0,0,1,0
